seed,model,stage,confidence,accuracy,count
46,gcn_homogeneous,after,0.14860672734934707,0.034482758620689655,29
46,gcn_homogeneous,after,0.2444166254538756,0.15384615384615385,13
46,gcn_homogeneous,after,0.36130683541297914,0.0,25
46,gcn_homogeneous,after,0.44282895684242246,0.0,25
46,gcn_homogeneous,after,0.548338957130909,0.0,24
46,gcn_homogeneous,after,0.6498097266469683,0.0,21
46,gcn_homogeneous,after,0.7502966141700744,0.08,25
46,gcn_homogeneous,after,0.8525006396648211,0.038461538461538464,78
46,gcn_homogeneous,after,0.9698240126637246,0.37410071942446044,139
47,rgcn,before,0.01219900781263648,0.03153153153153153,222
47,rgcn,before,0.14266862720251083,0.0,22
47,rgcn,before,0.24829026725557116,0.0,18
47,rgcn,before,0.3397820373376211,0.13333333333333333,15
47,rgcn,before,0.445859295129776,0.06666666666666667,15
47,rgcn,before,0.5495988527933756,0.0,12
47,rgcn,before,0.6392007648944855,0.1,20
47,rgcn,before,0.7502690601348877,0.04,25
47,rgcn,before,0.8468053087592124,0.025,40
47,rgcn,before,0.9702999456528506,0.26380368098159507,163
47,rgcn,after,0.01847931155410101,0.02857142857142857,210
47,rgcn,after,0.14810168483982916,0.043478260869565216,23
47,rgcn,after,0.25481567888156226,0.0,23
47,rgcn,after,0.3487766236066818,0.1111111111111111,18
47,rgcn,after,0.4506189823150635,0.05555555555555555,18
47,rgcn,after,0.5611979554999958,0.045454545454545456,22
47,rgcn,after,0.6560432769003368,0.047619047619047616,21
47,rgcn,after,0.7569622810070331,0.05128205128205128,39
47,rgcn,after,0.8523663961610128,0.046511627906976744,43
47,rgcn,after,0.9597153893223516,0.3037037037037037,135
47,rule_based,before,0.0,0.02702702702702703,74
47,rule_based,before,0.12333333690961203,0.0,30
47,rule_based,before,0.22444444596767427,0.022222222222222223,45
47,rule_based,before,0.3358695643103641,0.0,46
47,rule_based,before,0.43666665951410927,0.13333333333333333,45
47,rule_based,before,0.5325757653424235,0.07575757575757576,66
47,rule_based,before,0.6594594563986804,0.2972972972972973,74
47,rule_based,before,0.75,0.0,20
47,rule_based,before,0.8524390240994896,0.17073170731707318,41
47,rule_based,before,0.9900900877273835,0.12612612612612611,111
47,rule_based,after,0.0,0.02702702702702703,74
47,rule_based,after,0.12333333690961203,0.0,30
47,rule_based,after,0.22444444596767427,0.022222222222222223,45
47,rule_based,after,0.3358695643103641,0.0,46
47,rule_based,after,0.43666665951410927,0.13333333333333333,45
47,rule_based,after,0.5325757653424235,0.07575757575757576,66
47,rule_based,after,0.6594594563986804,0.2972972972972973,74
47,rule_based,after,0.75,0.0,20
47,rule_based,after,0.8524390240994896,0.17073170731707318,41
47,rule_based,after,0.9900900877273835,0.12612612612612611,111
47,mlp,before,0.16487066384325635,0.06382978723404255,47
47,mlp,before,0.24664343799415386,0.07368421052631578,95
47,mlp,before,0.34694872351435874,0.12987012987012986,77
47,mlp,before,0.44565863251686094,0.08,75
47,mlp,before,0.5538985170423985,0.20833333333333334,48
47,mlp,before,0.6491979566904215,0.038461538461538464,52
47,mlp,before,0.7457470606480326,0.03571428571428571,56
47,mlp,before,0.8542006225497635,0.1111111111111111,54
47,mlp,before,0.9406018344064554,0.22916666666666666,48
47,mlp,after,0.08288041463023738,0.05263157894736842,19
47,mlp,after,0.1517375171854255,0.0898876404494382,89
47,mlp,after,0.24796394069989522,0.08,75
47,mlp,after,0.35261726126832477,0.1016949152542373,59
47,mlp,after,0.44686846091197086,0.09615384615384616,52
47,mlp,after,0.5519421154802496,0.30303030303030304,33
47,mlp,after,0.6475229609844296,0.023255813953488372,43
47,mlp,after,0.7534775269031525,0.02,50
47,mlp,after,0.8506201667090257,0.0625,48
47,mlp,after,0.954265214857601,0.19047619047619047,84
47,xgb_graph,before,0.020240212964426522,0.019801980198019802,202
47,xgb_graph,before,0.1414877520326306,0.058823529411764705,34
47,xgb_graph,before,0.24816331840478456,0.0,26
47,xgb_graph,before,0.3523595134417216,0.0,15
47,xgb_graph,before,0.4492940968937344,0.1111111111111111,18
47,xgb_graph,before,0.5474838217099508,0.1111111111111111,18
47,xgb_graph,before,0.6493787003888024,0.0,18
47,xgb_graph,before,0.7621078888575236,0.16666666666666666,24
47,xgb_graph,before,0.8548036064857092,0.15384615384615385,39
47,xgb_graph,before,0.9651917818980881,0.23417721518987342,158
47,xgb_graph,after,0.029193642760966778,0.021621621621621623,185
47,xgb_graph,after,0.1516130296956925,0.047619047619047616,42
47,xgb_graph,after,0.252648772050937,0.0,24
47,xgb_graph,after,0.3429474166848443,0.0,22
47,xgb_graph,after,0.44897236878221686,0.09090909090909091,22
47,xgb_graph,after,0.5429212927818299,0.1,20
47,xgb_graph,after,0.6439990374174985,0.045454545454545456,22
47,xgb_graph,after,0.750040263898911,0.1935483870967742,31
47,xgb_graph,after,0.8574388642780116,0.16393442622950818,61
47,xgb_graph,after,0.9571812492075974,0.24390243902439024,123
47,gcn_homogeneous,before,0.013989382850130336,0.02358490566037736,212
47,gcn_homogeneous,before,0.14890455892857382,0.0,34
47,gcn_homogeneous,before,0.2439483322880485,0.0,22
47,gcn_homogeneous,before,0.34658896923065186,0.0,20
47,gcn_homogeneous,before,0.4649806684917874,0.1111111111111111,9
47,gcn_homogeneous,before,0.5452441848241366,0.07692307692307693,13
47,gcn_homogeneous,before,0.6397913644711176,0.0,12
47,gcn_homogeneous,before,0.7574848103523254,0.04,25
47,gcn_homogeneous,before,0.8572938493613539,0.08620689655172414,58
47,gcn_homogeneous,before,0.9638206593844355,0.29931972789115646,147
47,gcn_homogeneous,after,0.021061990672052045,0.019417475728155338,206
47,gcn_homogeneous,after,0.1534346267580986,0.038461538461538464,26
47,gcn_homogeneous,after,0.2510130051523447,0.0,32
47,gcn_homogeneous,after,0.35108793526887894,0.0,20
47,gcn_homogeneous,after,0.4515446378634526,0.07692307692307693,13
47,gcn_homogeneous,after,0.5546968296954506,0.05263157894736842,19
47,gcn_homogeneous,after,0.6651231646537781,0.0,11
47,gcn_homogeneous,after,0.7515797679488724,0.10810810810810811,37
47,gcn_homogeneous,after,0.8548075838221444,0.06944444444444445,72
47,gcn_homogeneous,after,0.9591109901666641,0.35344827586206895,116
